,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
473,278,1891,550,85,603,11,238,1892,155,629,680,13,122,769,77,2493,424,1422,274,120,105,73,857,27205,121,107,38,16869,129,14,10681,194,497,101,500,89,600,510,28,489
474,278,1891,424,11,238,13,274,2493,629,603,85,197,550,1892,857,769,73,77,5503,680,155,194,1422,280,862,122,289,500,63,14,510,808,8587,28,120,105,568,279,600,38
475,278,238,550,1891,424,680,603,274,629,11,2493,85,77,769,155,1422,13,194,1892,73,289,28,857,500,122,14,38,600,510,129,78,27205,120,567,279,947,637,101,16869,107
476,278,1891,11,238,680,550,1892,603,2493,85,155,13,279,120,274,424,629,77,122,14,121,272,769,857,89,105,28,1422,600,500,808,73,275,107,38,510,197,98,12,63
477,278,238,11,550,1891,274,424,603,629,680,2493,85,567,857,13,289,1892,769,77,155,500,14,73,275,122,510,120,28,194,600,1422,279,121,38,105,280,807,78,137,129
478,278,238,550,680,1891,424,603,629,2493,11,77,769,274,85,73,155,1422,194,13,500,289,857,122,38,1892,28,14,279,510,27205,129,16869,567,600,107,497,947,101,120,37247
479,278,238,2118,11,680,603,274,85,424,550,1891,2493,857,629,13,14,77,289,500,78,122,1892,275,769,197,120,280,137,782,808,155,745,497,63,121,38,105,1422,194,28
480,278,680,238,550,629,85,1891,603,11,2493,274,424,155,13,105,1892,77,769,122,857,194,14,500,120,28,289,73,679,121,27205,1422,38,275,78,510,107,600,562,280,129
481,278,238,550,680,603,424,1891,629,11,155,2493,274,77,1422,769,13,85,194,38,73,1892,122,289,27205,857,129,500,28,14,16869,429,510,120,107,279,600,101,567,497,10681
482,278,550,238,680,13,424,629,1891,603,1422,769,77,274,2493,73,11,155,85,857,500,14,38,194,122,1892,27205,510,497,807,197,101,120,16869,600,289,28,129,694,107,63
483,278,238,274,197,424,11,13,857,1891,629,603,85,550,2493,5503,1892,120,73,77,680,769,63,155,122,280,289,500,581,807,862,194,275,600,679,121,808,8587,568,510,279
484,278,238,424,603,550,13,11,197,629,1891,274,2493,857,85,77,680,1892,73,769,155,500,63,122,289,510,38,101,5503,28,600,194,275,14,1422,27205,807,120,280,497,78
485,278,550,238,680,603,629,155,424,1891,77,11,13,274,73,38,122,2493,1422,769,85,1892,194,857,510,120,14,16869,129,101,497,27205,500,567,121,107,289,600,807,489,105
486,278,424,238,550,274,2493,1891,629,11,680,85,194,603,289,120,155,13,769,77,122,567,28,73,1892,275,857,1422,121,637,129,510,279,14,500,38,497,27205,532,37247,947
487,278,238,550,424,1891,680,603,629,2493,11,274,85,77,13,194,155,769,289,1422,73,122,38,1892,857,14,28,500,567,279,27205,129,120,600,510,16869,429,101,497,637,78
488,278,550,238,680,424,629,155,603,13,274,1422,1891,38,77,122,73,194,769,27205,1892,120,16869,11,500,857,510,14,85,2493,121,598,101,129,807,107,600,497,10681,489,289
489,278,13,424,1891,629,603,155,550,11,680,1892,1422,27205,238,38,122,12445,105,85,45269,274,857,769,73,77,489,2493,194,121,673,120,129,10681,675,12,453,14,862,674,8587
490,278,11,603,238,680,1891,274,1892,424,2493,85,550,857,629,769,13,155,275,289,862,77,122,510,120,500,14,280,807,121,105,73,197,28,38,78,27205,89,745,562,1422
491,278,238,603,550,1891,11,85,680,274,2493,857,424,629,13,769,1892,77,197,122,155,500,679,280,78,600,73,1422,120,194,27205,28,289,105,107,14,497,807,63,510,275
492,278,603,238,550,11,85,1891,680,2493,274,857,629,424,122,155,769,1892,13,500,77,289,197,27205,679,1422,280,28,73,78,510,194,120,600,107,105,497,14,121,275,98
493,278,238,550,680,603,1422,155,1891,629,13,424,769,73,77,27205,274,857,11,510,38,2493,1892,85,122,16869,500,101,489,37247,497,14,194,289,807,600,107,28,694,129,453
494,278,155,238,122,120,289,680,550,603,121,274,629,11,1891,13,567,77,424,1892,85,1422,27205,14,857,16869,510,73,769,2493,38,600,194,275,10681,807,808,129,105,28,37247
495,278,680,238,550,424,1891,629,603,274,155,73,289,38,77,510,2493,769,11,14,1422,85,194,13,275,1892,122,28,857,16869,37247,497,500,27205,637,807,279,101,120,567,694
496,278,238,424,197,13,603,11,550,629,274,1891,2493,857,85,1892,5503,73,77,122,769,155,680,194,63,500,1422,280,289,8587,489,38,568,807,510,120,14,497,275,600,27205
497,279,238,680,1891,11,429,278,274,85,28,275,510,550,14,78,769,938,629,500,642,289,603,2493,13,1892,424,348,857,77,280,37247,679,197,62,2118,103,567,600,63,213
498,278,11,1891,13,238,424,603,85,1892,629,2493,550,274,857,77,769,680,808,155,14,120,289,73,122,280,500,63,197,1422,28,862,510,12,8587,105,5503,194,600,275,121
499,278,424,680,629,11,274,275,238,550,13,603,1891,63,769,77,1892,14,862,500,2493,85,807,197,28,155,857,38,5503,289,524,280,510,122,73,78,687,120,194,101,121
500,531,1891,85,11,1892,840,278,2493,680,238,603,13,274,77,629,808,78,14,532,550,857,105,120,424,862,510,275,121,637,28,63,500,194,280,530,782,137,567,601,769
501,278,238,550,680,424,629,603,769,1891,77,274,2493,13,500,11,510,1422,73,155,857,289,14,85,28,38,194,497,122,1892,279,37247,275,600,567,27205,598,16869,101,807,78
502,278,680,238,550,603,629,122,120,424,155,1891,13,77,274,11,73,121,1892,194,14,857,85,38,1422,453,769,2493,101,16869,808,500,129,489,600,497,27205,289,510,63,12
503,550,278,274,238,680,603,629,77,424,807,73,1891,13,11,857,120,769,155,2493,122,38,14,500,194,27205,1422,85,101,600,63,510,275,1892,497,197,16869,694,78,28,679
504,157336,278,550,603,27205,155,13,680,1891,11,122,274,77,38,629,424,120,1892,807,24,14,14160,1422,194,238,857,12,73,121,16869,98,1124,244786,13310,10681,497,49026,640,85,11324
505,278,238,424,13,603,1891,550,11,274,2493,629,197,85,857,1892,73,769,680,77,5503,155,500,194,122,280,63,14,289,600,510,1422,105,38,28,120,497,27205,807,275,78
506,11,1891,278,105,550,680,85,238,1892,603,2493,600,274,13,629,424,769,500,14,77,857,78,275,194,73,280,63,28,807,122,120,745,155,89,121,101,808,137,694,27205
507,278,550,1891,424,238,603,155,680,629,11,274,13,1422,1892,2493,769,38,77,85,194,122,73,129,120,27205,857,14,16869,107,510,10681,121,500,12,105,101,28,807,289,600
508,278,238,550,680,1891,424,629,11,274,2493,85,603,769,289,77,28,155,500,857,13,510,73,194,1422,122,1892,14,120,567,947,279,78,600,275,38,497,37247,197,27205,121
509,278,550,603,424,238,680,13,629,122,155,274,1891,85,27205,120,77,11,1422,1892,38,73,857,497,769,194,2493,807,121,637,289,510,16869,14,500,10681,105,107,101,28,600
510,278,238,424,550,629,274,13,2493,603,11,1891,680,77,73,769,857,197,85,155,1892,194,500,1422,510,289,28,63,38,122,497,5503,275,600,14,78,27205,807,120,279,637
511,278,238,11,550,424,680,2493,603,1891,629,274,1892,77,85,769,13,857,279,510,500,73,122,155,289,28,14,197,120,275,1422,194,63,38,78,497,807,600,567,280,101
512,278,238,550,2493,1891,11,424,680,603,85,629,274,769,77,13,155,289,1422,73,857,500,1892,28,122,194,510,14,38,567,497,16869,279,600,27205,120,947,107,105,78,129
513,278,550,238,680,603,424,155,629,11,13,857,497,274,27205,1891,77,1422,769,2493,73,122,85,38,500,1892,510,807,120,28,14,289,101,49026,121,275,600,489,197,194,16869
514,11,278,238,1891,2493,603,1892,629,13,85,424,550,274,857,680,769,808,155,280,122,14,120,5503,289,275,197,510,77,500,600,28,279,73,105,63,78,12,121,194,1422
515,278,238,424,1891,550,11,2493,629,85,13,274,603,680,769,155,77,289,1892,73,194,857,122,1422,129,567,500,28,27205,120,279,38,497,105,637,14,12,121,101,107,600
516,12,278,603,680,77,120,13,1891,808,424,1892,121,550,274,238,122,38,14,11,2493,629,585,862,857,85,73,155,679,766,129,745,453,63,769,9806,27205,8587,348,105,194
517,278,13,550,424,603,238,680,629,73,1891,274,77,155,38,2493,769,857,11,1892,122,1422,14,497,510,27205,85,197,63,500,489,194,101,289,807,120,453,275,640,105,8587
518,278,603,550,238,1891,680,2493,11,424,85,629,274,194,77,13,769,122,155,1892,857,1422,73,120,129,78,500,14,600,28,107,38,27205,289,121,105,567,510,16869,280,63
519,278,275,424,238,680,274,11,629,769,550,687,28,1891,500,14,2493,13,289,85,1892,862,807,197,567,63,857,510,603,280,103,78,5503,77,279,194,120,348,38,581,524
520,278,238,550,680,603,1891,155,629,1422,424,11,85,769,2493,274,77,13,857,1892,73,122,27205,500,510,289,16869,28,38,107,194,14,600,497,120,105,101,129,807,429,279
521,278,550,424,680,603,238,155,13,629,38,1891,122,77,73,1422,194,274,497,120,129,27205,1892,2493,769,11,857,121,101,85,14,453,510,500,10681,489,16869,807,600,63,694
522,278,238,11,2493,550,1891,274,424,603,680,85,629,28,769,78,857,77,279,155,500,510,1892,289,13,122,194,197,14,275,947,280,120,73,600,567,679,807,429,1422,826
523,278,238,550,1891,424,629,603,680,155,11,2493,13,769,274,1422,77,73,1892,85,194,38,122,500,857,129,14,289,27205,16869,510,28,120,107,600,101,279,429,567,497,694
524,278,680,550,238,424,629,274,769,14,1891,275,38,637,603,77,194,11,2493,13,155,73,279,1422,122,510,500,28,1892,807,289,497,16869,120,27205,857,85,129,101,10681,77338
525,278,11,238,85,1891,2493,603,274,550,1892,629,680,13,424,289,769,857,77,155,28,500,122,120,73,14,194,197,105,78,121,694,947,510,280,1422,578,279,808,27205,129
526,278,238,550,603,680,1891,629,424,13,274,2493,155,11,77,73,85,769,122,857,1422,1892,107,197,500,38,194,27205,289,497,510,489,120,600,101,16869,28,14,129,807,105
527,11,278,1891,603,1892,2493,238,680,85,629,550,155,274,857,13,862,122,280,275,424,769,510,120,14,289,121,77,105,807,28,89,500,745,562,137,73,568,27205,808,218
528,278,13,424,11,1891,629,197,238,274,603,2493,5503,857,85,1892,550,73,77,680,769,63,862,280,289,194,581,568,155,122,105,14,808,8587,329,489,500,600,510,1422,120
529,278,274,85,238,550,1891,120,603,680,11,424,629,13,2493,122,769,857,155,1892,121,77,510,289,89,73,500,28,807,197,235,600,497,275,105,194,27205,14,78,63,280
530,278,238,550,603,424,680,85,2493,274,1891,11,629,769,857,77,500,13,73,122,289,155,497,28,194,197,1422,1892,510,600,38,27205,78,120,679,14,567,275,807,279,280
531,278,550,603,238,680,424,1891,629,13,11,77,274,194,2493,85,857,769,1892,73,122,14,694,1422,500,38,155,510,289,120,27205,101,275,497,679,78,807,28,600,280,129
532,278,238,550,1891,603,11,680,629,155,424,85,1892,13,1422,77,122,769,2493,274,73,857,27205,107,38,120,105,16869,194,14,500,289,129,121,600,101,497,510,28,489,429
533,278,680,603,550,238,14,1891,274,629,122,11,85,424,2493,77,13,857,769,1892,194,1422,155,73,745,289,38,807,120,497,500,280,78,27205,510,28,679,600,637,98,197
534,278,424,238,13,603,550,274,629,1891,857,197,11,2493,85,73,680,122,1892,77,769,155,289,500,194,120,5503,63,27205,497,38,600,280,510,275,14,28,807,105,78,121
535,278,550,603,238,155,680,122,1422,629,13,27205,1891,77,120,85,274,1892,857,73,11,769,38,121,424,16869,2493,107,497,105,807,489,510,453,129,194,101,10681,640,600,14
536,278,155,424,13,2493,274,1891,11,129,238,629,603,1892,85,550,8587,194,680,1422,812,10020,14160,120,122,769,38,27205,45269,73,197,121,862,12,5503,280,77,105,808,10681,673
537,278,550,424,603,2493,238,1891,680,73,13,12,629,155,11,77,38,85,1892,122,769,1422,14,120,808,129,857,14160,16869,194,274,121,510,107,585,453,489,105,600,101,275
538,278,680,550,238,603,11,629,1891,274,155,122,1422,85,2493,857,769,424,77,73,1892,13,120,27205,500,194,807,38,497,16869,14,28,101,600,107,121,510,105,289,129,694
539,278,238,424,629,13,550,603,274,1891,11,2493,197,857,680,77,85,769,73,155,1892,289,510,500,5503,194,28,14,63,38,1422,275,122,497,600,78,280,279,532,27205,120
540,278,550,238,680,603,424,629,13,77,1891,2493,73,274,1422,155,769,11,38,194,122,14,85,1892,857,500,27205,101,497,129,600,289,510,107,120,16869,453,489,63,637,807
541,278,550,238,680,603,1891,77,629,38,424,13,155,11,14,1422,274,73,769,1892,122,2493,27205,85,857,16869,194,105,12,129,10681,120,101,510,500,107,497,807,453,600,121
542,278,11,862,274,1891,680,424,629,603,550,13,238,63,77,1892,85,275,2493,197,807,857,280,769,155,120,78,28,8587,101,14,745,194,808,348,510,122,5503,500,73,38
543,278,550,1891,155,272,11,603,1892,13,122,629,238,424,85,120,857,680,121,77,600,98,1422,89,107,807,274,73,27205,38,500,105,2493,197,14,769,24,137,745,862,808
544,278,238,550,1891,680,603,11,14,274,2493,424,85,629,13,769,857,197,500,280,77,1892,73,289,28,78,194,122,600,5503,105,510,38,155,63,120,679,275,279,1422,497
545,680,14,278,78,550,238,1891,603,11,274,77,769,85,500,28,629,510,424,2493,120,289,600,857,275,122,280,1892,13,567,807,38,197,101,793,73,2118,679,37247,194,745
546,278,603,238,13,11,1891,550,155,629,680,1892,85,274,2493,424,122,857,769,73,1422,27205,77,289,105,510,497,14,38,120,275,600,280,500,28,194,63,121,807,197,129
547,278,550,603,238,680,155,85,629,274,11,1891,1422,122,2493,13,857,424,27205,77,769,73,497,1892,500,194,289,120,38,28,510,807,16869,600,107,197,105,14,101,121,129
548,278,603,13,550,155,424,238,629,680,1891,1892,27205,274,11,122,77,1422,85,857,73,38,497,510,769,2493,14160,105,807,10681,489,120,24428,14,197,862,289,16869,118340,101,121
549,278,550,238,603,424,680,629,1891,274,13,155,11,2493,73,77,85,857,1422,769,1892,122,38,27205,497,194,500,107,101,16869,14,807,120,510,289,600,28,63,489,637,129
550,278,680,238,550,1891,603,424,11,629,274,2493,85,77,122,155,769,13,73,857,500,194,1892,78,289,38,28,14,120,510,1422,27205,129,121,101,275,600,694,567,497,807
551,680,550,278,238,603,629,769,77,424,274,1891,500,2493,155,11,1422,38,73,13,14,194,85,857,122,807,27205,510,28,275,63,1892,16869,289,101,600,100,497,120,694,107
552,238,278,424,274,550,680,1891,11,603,629,289,2493,769,85,857,13,1892,14,77,155,28,122,279,500,510,73,1422,567,194,637,78,120,37247,38,27205,275,947,213,600,497
553,278,238,550,2493,603,11,680,1891,424,629,85,769,274,500,77,28,289,13,73,857,1892,947,155,194,510,122,1422,78,497,600,14,275,197,279,567,38,792,120,694,429
554,278,122,155,120,550,13,603,1891,1892,629,121,11,238,27205,85,424,680,274,77,1422,10681,857,16869,812,118340,105,12445,73,38,769,129,107,673,489,2493,453,101,14160,194,497
555,278,603,238,550,11,680,1891,629,85,424,274,13,2493,155,857,122,1892,77,1422,73,769,129,194,289,120,27205,38,497,500,197,107,105,14,808,600,28,510,280,101,275
556,278,238,274,680,424,550,603,1891,11,629,2493,13,120,857,85,600,77,122,769,155,73,1892,500,807,14,63,194,808,510,28,1422,275,289,38,121,78,101,27205,279,567
557,278,424,11,13,238,1891,603,629,2493,274,550,85,197,1892,857,155,769,680,77,73,289,122,510,862,194,5503,1422,275,500,532,63,7984,28,120,280,38,14,27205,8587,121
558,278,550,238,680,603,1891,629,424,155,1422,274,2493,77,73,11,769,85,13,122,38,500,1892,194,857,27205,16869,101,14,497,289,28,107,510,129,120,429,600,807,279,694
559,278,238,550,680,603,1891,424,11,85,2493,629,155,274,769,1422,77,13,122,73,1892,857,289,500,38,28,107,27205,194,510,16869,600,120,14,497,429,129,807,101,279,947
560,278,238,550,603,424,680,2493,629,274,1891,13,77,11,155,85,73,769,857,1422,194,122,1892,38,500,289,497,510,14,129,27205,197,120,28,600,101,279,16869,694,107,63
561,278,424,1891,238,274,13,155,11,289,629,2493,680,550,129,1892,194,38,85,769,14,77,603,1422,637,27205,122,45269,812,120,857,73,862,12,16869,275,567,121,14160,10681,497
562,278,13,550,424,1891,603,629,238,105,680,11,1892,85,274,77,769,155,2493,857,1422,122,73,27205,14,500,38,807,63,197,510,489,275,280,497,194,101,120,568,289,600
563,278,238,424,550,629,680,274,13,603,11,2493,1891,77,73,769,857,197,155,85,500,510,63,1892,194,28,122,289,275,1422,14,38,497,78,27205,807,637,600,120,101,280
564,278,238,424,550,629,603,274,11,13,197,2493,680,1891,857,77,155,85,73,769,289,500,1892,122,194,510,78,38,28,63,14,1422,600,27205,497,120,5503,275,637,807,280
565,278,550,603,155,238,680,424,1891,13,38,11,77,274,1422,629,769,1892,85,122,27205,857,73,14,120,510,289,2493,10681,500,16869,121,807,101,497,429,600,105,194,107,28
566,278,629,680,424,13,238,550,603,274,1891,11,14,510,769,2493,77,155,73,275,197,500,857,28,85,1892,38,63,194,1422,122,289,103,101,78,5503,807,497,120,27205,280
567,278,238,629,424,680,274,550,11,1891,13,197,603,2493,85,857,769,77,1892,500,73,14,155,63,5503,510,280,194,122,862,28,289,78,1422,120,581,600,275,568,103,121
568,278,238,550,603,424,1891,680,11,2493,85,274,629,77,769,13,155,73,857,122,289,1892,194,500,1422,28,38,14,27205,120,600,567,510,107,129,497,78,101,947,275,197
569,278,680,11,274,85,238,1891,603,550,2493,629,694,578,13,77,424,857,1892,769,807,78,105,500,197,14,289,280,275,120,28,73,679,745,38,600,194,122,510,121,63
570,278,238,424,289,11,1891,2493,550,274,947,85,680,28,629,603,567,510,857,769,13,279,77,500,1892,826,37247,155,275,78,194,73,122,14,197,120,1422,213,600,38,27205
571,278,238,550,603,680,1891,629,424,11,85,155,274,2493,77,1422,73,769,1892,857,13,122,500,27205,194,16869,107,38,289,28,510,120,600,101,14,497,129,279,807,105,567
572,278,238,550,424,274,629,680,603,13,2493,11,197,1891,73,77,857,85,769,807,155,1892,500,510,122,63,275,497,38,280,101,194,1422,120,28,14,5503,289,27205,600,78
573,680,278,238,550,629,274,424,1891,603,13,769,11,500,2493,197,85,100,807,857,235,510,73,275,77,1422,28,1892,63,14,280,120,600,101,103,78,279,122,194,38,489
574,530,531,532,278,85,194,1892,77,275,13,862,14,1891,11,153,453,155,120,603,489,28,37247,808,9277,121,550,629,238,2118,567,585,745,510,680,641,38,78,424,2493,637
575,278,238,11,2493,424,550,1891,85,289,603,274,680,629,857,13,769,77,500,28,1892,947,155,510,78,122,567,73,197,279,194,826,600,14,120,275,27205,213,497,578,280
576,45269,278,13,11036,155,27205,350,129,194,14160,12,808,38,77,10681,424,453,98,238,122,603,550,1422,12445,640,673,674,597,812,489,105,121,24,862,274,14,672,9806,11,161
577,278,424,603,238,13,1891,274,550,11,629,2493,85,857,1892,680,155,77,122,289,637,73,27205,769,194,38,197,14,120,500,1422,782,862,497,280,808,63,510,275,28,121
578,278,238,550,680,603,1891,629,424,11,2493,77,274,769,85,500,155,1422,73,857,13,122,194,1892,28,14,38,510,600,78,279,16869,947,27205,101,289,567,120,429,129,107
579,278,550,424,238,603,680,629,155,122,13,1891,77,274,73,27205,1422,120,1892,38,497,11,857,194,2493,129,121,769,637,85,16869,10681,14,101,510,107,289,12,453,600,489
580,278,550,603,238,680,155,629,274,1891,122,27205,1422,13,424,11,1892,77,16869,38,769,73,85,120,497,857,807,10681,2493,121,107,129,194,105,14,600,101,694,500,510,14160
581,278,424,238,13,629,274,1891,680,550,603,11,2493,1892,155,857,769,85,73,197,1422,77,122,194,120,63,5503,38,510,280,14,275,500,289,453,808,497,862,489,101,105
582,278,424,13,238,11,1891,603,274,2493,197,85,629,550,857,1892,73,77,155,769,5503,194,289,122,680,280,862,1422,500,120,38,63,808,600,27205,8587,14,279,105,510,489
583,680,550,238,278,769,629,603,1422,274,73,424,77,16869,500,1891,155,14,510,11,2493,807,38,13,857,27205,122,194,598,85,101,600,28,497,37247,275,100,1892,567,120,694
584,278,603,238,550,1891,11,85,155,680,629,1892,122,424,274,2493,13,77,769,857,1422,120,73,27205,105,289,107,121,500,38,497,510,16869,10681,14,489,28,600,129,194,101
585,278,680,238,629,11,424,1891,274,550,14,510,603,2493,77,85,289,13,637,769,28,1892,63,194,155,862,275,857,73,500,38,279,78,197,122,120,807,567,1422,280,581
586,278,238,424,550,629,603,274,11,2493,1891,13,197,680,857,85,73,77,769,1892,155,194,500,122,289,5503,28,38,510,1422,497,63,14,600,120,275,279,78,280,27205,807
587,278,424,238,274,13,629,550,680,11,603,2493,1891,769,77,857,197,85,73,500,289,275,1892,28,122,155,510,194,103,120,63,807,38,600,279,497,14,637,78,5503,567
588,278,238,550,680,424,1891,11,2493,629,85,603,289,274,155,769,77,13,1422,28,122,500,947,73,857,567,194,1892,510,279,14,16869,27205,38,120,429,600,129,826,107,78
589,603,278,11,238,680,1891,1892,550,274,85,629,2493,122,155,857,13,769,424,77,14,73,120,807,500,27205,289,105,38,1422,510,121,275,78,28,280,600,808,194,101,497
590,278,238,424,13,603,1891,274,11,2493,550,197,629,85,857,73,1892,769,77,155,5503,680,194,122,289,500,280,1422,63,600,38,120,510,27205,497,8587,14,862,279,808,78
591,278,238,424,550,629,680,1891,274,603,13,289,2493,155,11,77,769,73,85,122,1892,194,14,857,1422,510,120,38,500,28,567,27205,279,129,275,497,121,600,37247,16869,429
592,278,238,603,11,1891,2493,85,274,424,550,13,857,629,197,1892,680,769,77,155,73,500,289,122,194,280,78,28,600,14,1422,5503,679,497,120,27205,567,279,510,105,107
593,629,680,278,424,274,238,550,603,11,13,1891,14,275,77,63,155,807,500,510,85,197,769,2493,28,73,289,1892,857,101,862,78,581,280,5503,38,194,10386,122,103,627
594,278,550,238,603,424,1891,680,629,155,11,77,274,2493,13,85,769,1422,1892,73,122,857,194,38,27205,500,129,289,120,107,567,8321,510,14,16869,28,497,429,105,101,600
595,278,238,11,1891,550,2493,680,85,424,603,629,289,274,28,769,947,500,77,857,567,13,510,279,1892,194,78,155,73,122,14,600,1422,37247,275,792,120,826,280,197,27205
596,278,680,550,1891,603,13,11,424,2493,155,629,38,194,238,773,1422,14,122,120,1892,510,769,121,73,12,275,489,129,85,675,274,807,857,105,24,27205,10681,63,141,77
597,278,238,550,680,1891,424,603,77,11,629,2493,274,769,85,155,500,1422,289,73,13,28,194,122,1892,14,857,38,947,510,429,279,567,16869,101,600,27205,120,78,37247,129
598,278,238,550,424,1891,2493,680,603,11,629,274,77,85,769,13,194,73,155,289,1422,1892,38,122,857,14,120,500,28,129,510,279,27205,600,567,497,637,16869,78,121,107
599,278,238,550,680,424,603,629,155,1422,77,1891,274,2493,13,73,122,38,11,769,27205,857,85,289,194,510,1892,129,16869,120,497,567,14,107,500,637,600,28,101,121,807
600,278,238,424,550,11,603,2493,629,274,1891,680,13,769,85,857,197,77,155,500,73,1892,28,289,194,510,275,122,14,1422,38,497,600,78,279,63,807,27205,7984,120,280
601,238,278,680,550,424,289,11,2493,274,1891,77,85,629,500,769,603,28,567,857,14,947,510,279,155,194,275,78,13,37247,122,73,1422,1892,600,38,429,120,497,826,103
602,278,238,274,424,550,11,13,629,1891,680,603,197,2493,85,769,857,77,1892,73,63,500,807,155,120,275,122,5503,194,78,28,103,14,280,38,1422,862,510,600,8587,289
603,278,11,1891,238,603,424,1892,550,85,629,13,155,2493,274,122,769,120,857,680,73,77,1422,121,194,27205,105,289,38,129,14,500,197,510,28,489,107,600,279,16869,12
604,278,238,680,550,424,1891,629,603,11,2493,274,289,194,769,77,85,28,73,13,155,1422,500,14,38,122,279,510,857,129,1892,567,37247,600,27205,78,101,120,16869,947,637
605,278,238,603,550,2493,11,85,424,680,274,1891,629,857,769,77,289,13,500,28,155,1892,73,122,510,194,78,497,567,947,197,600,14,1422,27205,280,38,120,578,279,679
606,278,238,550,680,603,424,1891,629,2493,11,274,77,769,85,73,155,13,194,1422,857,122,500,289,1892,38,14,28,510,129,16869,27205,120,600,497,279,107,947,101,429,567
607,278,424,238,13,603,11,1891,629,197,274,550,2493,857,85,680,73,77,1892,769,5503,194,500,155,122,289,280,510,862,1422,14,63,600,489,38,28,279,120,568,105,78
608,278,238,550,680,1891,603,424,629,769,11,155,1422,77,274,2493,85,122,73,1892,857,500,38,13,16869,510,28,27205,289,194,14,429,600,567,101,37247,107,129,120,694,807
