,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
459,106646,68718,207,11324,497,489,278,13,550,27205,273248,745,49026,640,235,12405,38,155,194,210577,453,424,1422,1372,318846,24,286217,597,115,157336,65754,12445,752,19995,281957,641,637,76341,161,228150
460,11220,487558,17295,60243,21575,157354,419430,290,11368,1883,582,273481,334533,985,793,845,10139,314365,119450,45317,923,37247,103,142,9470,9008,318846,213,335,49797,109424,567,30018,152603,4689,11906,2118,769,539,2440
461,122,121,120,197,680,603,13,98,22,272,2501,1891,278,550,77,857,424,180,807,9806,155,745,11,808,1892,585,629,329,12,36557,855,14,616,85,27205,89,671,38,752,2502
462,274,13,807,280,603,680,857,278,1891,550,238,197,11,329,745,424,629,73,14,275,101,500,98,1892,562,600,568,1669,581,105,85,489,218,769,862,348,5503,120,122,63
463,28,275,567,62,2118,348,103,78,213,289,539,745,857,769,500,274,238,14,426,600,37247,424,1891,680,603,11,629,137,625,1892,550,510,694,792,85,578,279,679,947,2493
464,12445,767,674,14160,19995,12444,10191,58,22,594,137113,673,1726,675,10681,161,118340,27205,45269,752,640,11324,1402,24428,121,122,672,272,1372,2501,2062,425,155,49026,350,2503,9806,150540,17654,671
465,424,637,857,387,745,597,603,238,14,550,13,275,1891,274,629,601,489,7863,947,680,567,278,348,500,1892,289,279,194,497,11,600,120,77,807,28,782,426,1669,62,197
466,581,568,10020,807,329,197,680,280,812,13,8587,5503,63,274,862,278,628,114,629,1891,424,275,11,771,603,1892,857,101,89,348,218,105,601,745,137,87,14,500,808,85
467,28,103,500,694,769,275,62,78,510,600,115,348,238,567,550,14,429,745,426,2118,680,11368,213,2493,311,77,629,641,117,9552,807,539,63,37247,603,235,141,938,137,278
468,329,13,280,197,424,5503,278,8587,680,274,603,862,581,568,1891,857,218,629,11,1892,807,114,745,562,348,63,105,275,14,812,238,550,10020,137,601,98,85,101,120,497
469,862,550,585,12,637,22,194,77,38,27205,680,603,9806,121,120,808,155,272,10193,752,122,587,13,2501,24,278,745,598,393,1422,857,640,115,807,14,1892,129,180,489,161
470,155,238,629,122,49026,120,550,121,27205,603,272,510,278,1422,1891,11,77,22,680,85,98,857,769,13,489,14,2501,752,745,807,1892,24,274,161,393,36557,73,500,640,137
471,38,550,278,73,141,77,24,773,14,393,603,13,9428,1422,680,807,272,101,22,752,640,641,2501,155,500,194,587,629,120,161,453,187,1417,122,180,162,121,115,808,489
472,274,278,120,275,567,238,194,680,603,77,550,121,1891,745,629,5503,807,37247,13,424,85,862,122,2493,27205,1892,500,11,857,769,598,1422,272,129,901,279,568,38,280,24
473,1891,87,11,105,89,1892,120,85,121,165,671,122,603,22,196,218,18,808,672,329,180,9806,673,137,857,1895,272,585,601,13,98,2501,14,425,674,2493,58,280,348,161
474,329,812,5503,280,581,10020,13,8587,568,197,862,274,680,278,63,1891,807,628,1892,218,629,11,114,603,137,424,105,348,275,85,857,601,745,808,89,562,771,14,87,2493
475,600,78,8321,27205,28,11324,14,603,550,10515,278,680,274,77,12163,62,13,24,1892,348,275,598,1891,38,101,1422,807,194,629,128,500,155,641,4935,120,280,63,17431,752,129
476,272,279,2501,89,22,120,1891,1892,856,1422,77,121,600,752,115,107,137,98,11,550,2493,235,9806,808,14,155,85,87,500,180,745,603,24,562,36557,769,218,393,585,122
477,137,239,824,567,585,9428,453,808,238,11,77,862,115,433,489,492,550,14,22,180,105,194,745,272,121,334,863,2501,2493,161,603,640,752,601,153,393,500,12,10144,129
478,550,603,1891,85,680,424,13,238,280,274,857,197,807,278,1422,73,11,348,629,122,745,14,275,77,489,141,38,500,27205,600,218,120,98,121,329,194,1892,769,773,694
479,2118,597,782,686,14,1669,603,857,745,238,78,500,87,489,769,137,11,1891,218,1892,601,289,62,348,180,85,13,120,453,115,77,275,161,22,274,578,2493,550,562,18
480,562,9806,105,22,673,1891,85,679,603,808,89,11,218,1892,2501,87,1669,348,161,121,601,120,1895,165,585,180,12,857,745,122,672,13,863,36557,98,18,272,70,58,550
481,12429,77338,11423,37797,68718,27205,157336,42994,45269,152742,129,8321,8392,14160,137106,10681,59436,49026,68734,13398,16869,4977,12405,752,25376,74643,5528,51739,38,19995,194,598,1124,5723,11324,24,205596,10191,24428,4935
482,812,8587,13,10020,278,329,187,114,771,22,568,807,14,550,10144,1422,862,680,581,629,197,641,162,73,38,587,12,2501,272,161,745,808,274,155,603,5503,585,671,489,24
483,274,581,5503,812,329,680,13,197,568,280,10020,278,807,8587,424,1891,629,857,275,85,862,11,238,1892,114,603,63,14,348,745,771,89,769,218,137,1669,489,550,562,601
484,197,13,329,278,568,63,680,280,101,807,603,5503,629,581,11,862,1891,274,1892,857,8587,628,275,424,550,218,348,14,745,562,105,114,137,77,500,812,10020,769,600,73
485,9806,38,121,550,808,393,11,141,77,603,122,129,120,585,24,10681,272,12,640,194,671,180,1891,85,752,745,453,14,22,500,161,13,155,1892,1422,694,36557,45269,680,165
486,121,120,585,77,745,22,194,808,122,550,862,603,13,673,12,424,2493,275,671,272,14,278,38,1892,587,1891,9806,11,672,2501,752,680,274,129,161,640,180,807,857,155
487,1913,63311,1417,77,44214,194,12163,38,101,8392,550,27205,116,129,128,11216,219,603,598,637,14,14160,11036,752,680,641,120,3933,45269,773,13,109,155,9693,207,1726,1902,16869,141,121
488,109,598,77,108,12163,194,680,550,38,500,27205,641,44214,14,80,807,76,603,37799,843,65754,101,24,141,1422,274,769,13,1417,629,12477,1124,9693,16869,6977,129,12405,155,627,11324
489,674,12445,675,672,12444,594,767,671,45269,350,425,19995,673,58,9806,14160,22,1726,155,640,10681,808,50014,12,13,272,752,161,771,106646,27205,1895,36557,12405,68718,121,118340,165,137113,122
490,4232,1645,862,11,1892,1891,687,329,275,348,601,578,857,137,89,105,238,745,218,87,562,2493,278,85,603,13,280,680,14,63,197,489,808,568,274,941,235,117,861,5503
491,603,197,1891,238,857,280,218,11,600,1892,5503,680,562,329,679,13,85,745,807,274,550,1669,629,278,106,861,89,769,275,98,14,78,120,348,137,424,105,122,180,601
492,603,1891,11,857,89,348,85,679,1892,562,218,98,238,280,197,550,745,87,120,14,807,105,680,600,122,18,500,180,78,1669,13,137,121,861,274,2493,601,769,275,77
493,277216,28178,152532,318846,307081,37799,284293,65754,106646,314365,68734,242582,210577,27205,11324,281957,489,286217,85350,13223,83666,12405,68718,613,115,87827,1422,550,16869,12445,137113,19995,640,293660,49026,1359,24,453,350,155
494,155,120,121,122,567,289,272,77,603,550,27205,120467,22,1726,1891,11,152601,49026,238,2501,19995,1892,745,85,14160,98,752,808,1422,115,10681,278,585,769,9806,16869,24,14,180,275
495,103663,194662,46738,244786,37247,85350,510,38,275,73,745,68718,273248,550,637,694,14,210577,115,14160,238,120467,1422,627,769,194,155,24,1949,598,641,77,500,807,141,680,3131,393,64690,11324
496,5503,197,568,329,278,8587,13,280,680,812,274,10020,581,862,807,629,603,628,424,857,1891,11,1892,63,114,771,275,218,137,105,89,562,745,808,85,2501,550,348,238,14
497,938,279,429,642,13403,391,62,28,426,600,9277,238,348,947,78,117,235,33,1891,769,213,2118,500,289,792,694,3131,37247,275,510,334,14,679,85,1669,11216,629,826,433,578
498,863,808,756,329,11,585,1892,10144,862,812,13,22,531,137,2501,1891,10020,601,105,89,603,671,120,180,12,9806,165,9340,856,8587,562,766,18,87,425,393,272,861,121,161
499,1645,524,63,687,629,275,4584,680,862,769,10112,197,278,11,13,807,5503,627,1892,274,581,424,329,500,568,137,28,319,114,280,117,792,238,9479,62,429,8587,348,433,10020
500,840,531,532,530,10144,871,62,78,782,85,1892,18,2118,2493,856,137,492,28,601,433,106,105,196,600,87,863,165,1669,9277,861,862,9340,348,679,510,426,1891,2666,89,9479
501,680,769,238,500,275,629,28,14,274,13,510,807,278,550,600,694,73,497,329,103,115,1422,424,62,11,603,745,137,1891,85,78,857,2118,792,348,218,492,9552,1892,280
502,808,322,120,121,153,122,640,180,22,77,453,9806,272,550,24,603,161,12,2501,8358,585,393,38,98,680,13,1422,1895,14,752,745,671,9428,616,141,129,674,194,489,425
503,807,550,274,77,680,603,14,24,745,393,278,13,120,500,600,629,923,275,141,769,101,694,73,27205,238,38,641,348,272,180,1891,155,857,11,1422,121,1892,627,98,63
504,157336,13310,7345,4348,76341,273248,210577,83666,1949,1904,49026,120467,27205,155,24,350,1124,207703,64690,137113,244786,49538,1427,68718,14160,44214,140607,12405,19995,1726,17654,242582,393,205596,37799,16869,674,675,752,640
505,329,13,280,197,568,274,680,5503,807,278,581,8587,10020,812,603,1891,862,629,1892,11,114,424,218,857,105,745,63,14,275,628,550,348,137,771,562,808,85,98,89,101
506,105,165,196,600,87,1891,1892,11,218,180,18,89,562,601,861,85,115,137,603,856,769,98,808,280,2501,13,78,2493,1895,14,22,348,329,857,9340,745,640,161,106,272
507,10191,118340,24428,177572,137106,150540,19995,49026,129,82702,752,27205,14160,114150,2062,9806,17654,49538,269149,8392,1726,155,10681,272,68718,674,13475,11544,393,12405,12445,10193,137113,1891,22,120,550,4935,100402,122
508,238,85,1891,629,5503,137,28,274,562,694,348,11,329,275,769,235,680,1892,89,857,279,2493,578,218,9552,603,105,856,500,745,37247,550,14,489,600,280,78,13,289,278
509,603,120,122,550,27205,121,155,13,857,272,85,278,49026,77,1891,98,11,14160,745,157336,680,22,424,752,14,10681,1726,24,2501,807,1422,1892,24428,274,16869,19995,38,11324,808,489
510,278,680,274,629,807,13,5503,424,63,329,197,275,603,550,280,238,1891,857,568,14,769,11,628,500,1892,745,77,600,101,581,8587,862,348,562,73,85,218,120,137,497
511,278,11,680,274,568,5503,329,1892,1891,13,279,857,197,629,603,275,238,14,63,280,807,862,85,581,424,348,137,745,769,562,105,218,89,601,550,28,812,500,489,808
512,2493,578,105,85,1891,11,235,348,274,679,1669,275,601,1892,137,218,238,280,62,769,562,28,329,89,840,600,871,792,87,500,857,78,14,694,941,861,603,5503,568,63
513,155,27205,1726,550,272,49026,603,278,11,857,497,122,263115,205596,121,120,77,22,157336,284053,19995,752,17654,10681,24428,283995,13,68718,1892,335984,2501,24,1891,98,76341,16869,11324,14160,1422,36557
514,11,808,329,1891,840,1892,2493,603,105,137,13,85,857,601,862,89,5503,280,218,348,87,14,745,120,18,680,585,22,562,165,274,275,600,861,807,856,8587,2501,63,121
515,756,433,10112,771,10144,671,10020,872,673,672,165,808,674,4347,601,105,812,863,196,259316,8587,767,862,12,239,71,114,58,8358,824,462,9340,585,4922,45269,87,675,207,597,804
516,12,766,808,9806,585,77,603,745,393,180,120,153,165,121,1892,348,2501,161,1541,129,679,550,22,640,162,671,38,616,1891,672,863,862,13,89,24,10144,2062,122,601,680
517,13,278,73,9509,8681,161,640,462,550,2501,603,1422,22,680,180,120,155,808,14,24,77,2502,122,12,489,36557,745,121,807,98,497,8358,38,115,616,1372,769,393,9806,629
518,78,348,679,603,105,9277,89,2493,1891,11,1892,85,280,218,137,766,745,857,601,120,14,562,275,600,18,1669,13,194,861,329,77,680,769,107,550,9806,62,500,782,808
519,275,687,769,274,63,680,629,862,500,278,11,28,238,424,524,103,807,348,1892,1891,235,567,627,280,694,2493,279,745,14,329,213,5503,857,115,2118,550,578,197,601,89
520,155,54138,24428,857,27205,1422,115,238,16869,68718,603,36557,388,550,752,17654,24,161,500,65754,118340,278,1891,186,37799,45612,629,44264,680,272,348,107,49026,1892,137,22,11324,11,100,100402
521,155,121,640,550,120,22,129,98,38,27205,49026,272,453,497,752,122,9806,24,58,12,603,393,194,11324,19995,77,1124,10681,161,13,10191,1726,2501,278,1422,616,8392,180,808,3933
522,89,78,679,2493,11,1891,348,218,280,279,62,28,85,1892,387,9277,861,1669,600,87,578,562,105,500,807,275,235,792,601,18,137,603,238,857,329,769,745,14,426,947
523,629,14,1891,603,2493,13,275,1892,492,278,550,680,11,600,137,745,218,769,238,562,694,105,857,77,120,679,78,348,18,274,329,85,24,115,194,280,500,63,862,146
524,637,71,550,773,77338,275,14,207,627,194,38,85350,76,77,603,680,598,45269,286217,13,10139,115,807,27205,24,279,141,14160,752,272,497,12405,152601,120467,489,37247,137,10681,11324,769
525,1891,11,1892,329,85,348,87,218,89,871,694,941,105,812,280,603,679,137,18,562,78,671,165,10020,578,862,745,1091,861,13,9552,106,601,8587,680,2493,581,180,197,63
526,197,603,562,13,5503,280,857,489,1891,2501,568,107,329,680,278,85,11,218,238,274,1669,782,629,73,807,98,115,180,272,1892,453,745,89,500,348,550,63,600,769,105
527,11,1891,1892,862,603,85,857,137,89,329,105,2493,218,348,87,275,14,562,278,238,601,745,13,280,122,808,585,63,120,2501,680,861,274,22,807,550,272,121,629,197
528,13,5503,581,329,114,280,197,568,680,8587,274,278,812,10020,807,424,629,862,628,771,1891,11,63,218,603,857,1892,105,601,137,745,85,14,562,348,275,808,489,87,1669
529,85,89,120,235,274,1891,11,603,1892,857,121,238,550,2493,680,218,137,122,14,272,278,275,98,348,105,87,807,13,329,78,500,562,745,769,578,601,600,510,280,629
530,603,857,348,550,238,1891,89,679,197,424,745,1892,11,769,85,218,680,1669,13,497,280,274,807,562,500,14,5503,278,98,329,120,597,601,275,629,137,600,180,87,77
531,550,603,13,585,862,694,745,77,194,348,120,680,12,808,11,857,1891,137,121,278,9552,24,1091,1892,679,14,272,22,393,180,600,98,122,155,115,807,497,329,640,27205
532,329,18,601,1891,89,1892,562,105,180,11,808,218,13,280,857,745,87,2501,863,603,856,812,10144,862,79,165,14,578,162,393,196,98,137,861,348,1669,146,771,12,120
533,745,14,603,857,550,1891,11,218,500,13,1892,769,77,120,807,98,348,180,680,600,73,137,122,121,694,278,274,275,238,1422,489,85,280,562,87,497,629,24,2501,101
534,13,424,197,274,278,680,329,603,280,568,5503,857,807,581,629,1891,550,1892,8587,745,11,114,14,275,238,862,122,812,218,120,98,85,601,105,348,497,562,137,63,121
535,19995,22,640,161,1422,122,121,155,58,120,27205,4982,272,9806,106646,37799,12,585,24,2501,180,1124,752,12405,98,10681,425,2062,616,2502,11324,68734,671,808,674,767,1372,49026,16869,17654
536,14160,10020,812,129,8587,155,2493,45269,22,673,808,674,671,9806,13,12,121,272,585,862,672,120,752,10681,1891,137,329,58,640,1726,19995,11,122,2501,161,863,603,550,10674,425
537,808,12,585,9806,14160,2062,22,425,161,640,2501,155,19995,10681,121,2493,120,272,673,671,603,122,1895,2502,453,550,98,1891,862,58,1422,672,752,674,87,165,105,13,1726,180
538,1891,11,603,857,550,1895,680,1422,22,187,1892,120,745,14,180,121,2501,85,807,272,155,98,122,161,13,24,218,77,73,808,500,87,278,238,89,115,329,562,36557,393
539,13,629,5503,329,581,278,274,680,197,568,280,424,807,628,603,11,857,812,1892,1891,63,238,862,275,85,8587,600,10020,532,550,769,14,137,745,500,77,114,562,120,105
540,13,550,603,77,278,808,207,38,453,18,120,27205,8587,14,12,752,73,98,680,155,782,640,180,329,121,807,1892,122,585,272,161,137,197,857,280,194,1891,105,11,22
541,585,808,12,77,10681,550,603,22,272,640,14,38,19995,17654,122,745,1895,9806,2501,105,120,8587,36557,680,393,752,121,1891,218,155,13,98,11,161,27205,180,24,562,807,1422
542,862,63,329,275,1892,11,680,1891,13,807,280,348,137,278,197,568,8587,105,629,562,5503,274,812,863,808,2493,745,77,218,603,89,115,585,769,10020,601,180,165,238,18
543,8741,272,600,1892,792,2501,1891,98,107,137,11,77,855,73,18,87,500,187,117,603,120,196,861,155,85,745,2493,857,1669,180,871,769,121,162,322,122,807,1359,752,38
544,280,14,329,4995,13,218,603,462,197,1892,1891,8587,680,274,87,101,105,11,807,745,18,278,180,568,114,73,629,581,769,63,98,22,348,89,550,120,812,5503,146,679
545,14,78,793,144,600,769,28,62,500,218,603,2118,334,11,77,1891,348,426,137,550,1018,492,680,37247,745,1892,101,238,103,275,9428,322,117,18,1669,329,694,629,792,105
546,603,13,155,1891,11,550,278,122,27205,857,1892,120,121,745,680,272,85,98,14,22,1422,77,2501,807,274,329,238,629,218,180,808,280,197,24,161,562,137,38,348,12
547,27205,550,1422,155,603,857,120,122,77,272,278,121,752,24,22,16869,98,745,68718,85,73,11324,161,19995,38,640,2501,1124,37799,180,141,13223,10681,641,13,393,49026,12,9693,115
548,1726,24428,118340,155,14160,27205,76341,293660,19995,10681,49026,157336,137113,603,17654,122,272,150540,22,278,205596,121,120,752,49538,11324,68718,54138,36557,550,10191,2501,2062,140607,16869,13475,2503,58,12445,767
549,376290,13,274,807,562,603,857,280,278,640,745,36557,637,1372,12,2501,550,101,27205,400928,9509,941,1891,161,11,329,105,197,680,497,808,1892,424,489,238,180,597,601,2493,8587
550,603,1891,78,550,122,11,120,857,680,1892,85,238,745,14,121,77,348,600,500,28,89,275,13,629,510,769,278,2118,38,218,489,137,98,180,2501,562,808,807,105,694
551,769,550,640,627,500,161,100,1422,38,238,388,524,4982,24,629,393,63,14,73,77,180,807,600,141,603,272,115,680,111,184,641,2501,745,275,107,489,1359,186,492,9806
552,857,603,14,238,1891,1892,11,274,745,289,769,213,348,426,424,550,680,218,629,500,85,13,637,108,77,489,279,120,329,2118,105,137,1669,627,100,872,562,600,807,98
553,603,1891,11,275,280,218,1892,274,13,807,500,278,348,629,197,857,14,73,680,550,2493,769,497,238,85,89,745,424,329,600,87,98,694,601,137,120,679,63,235,77
554,671,118340,121,672,120,22,122,12445,10191,19995,1726,674,58,155,673,808,272,24428,585,9806,14160,767,10681,27205,2501,752,812,675,1895,161,425,36557,17654,2502,1892,2062,12,1891,49051,11
555,603,808,562,278,129,671,13,89,120,11,22,121,77,857,1891,1892,122,550,12,9806,585,680,2501,329,272,10681,180,745,807,568,862,85,137,105,640,218,155,161,38,98
556,808,120,600,857,603,601,1891,856,121,11,824,14,1892,180,77,122,2501,98,550,22,13,137,745,235,18,105,272,585,8358,161,274,12,85,329,348,562,78,2493,87,671
557,278,862,11,13,1891,197,1892,329,680,629,603,8587,532,568,274,137,275,857,812,7984,807,280,85,687,745,9479,5503,89,14,105,120,238,424,808,550,531,2493,63,348,22
558,600,500,14,550,603,641,807,629,24,101,769,77,28,73,745,680,238,18,627,78,187,393,115,1891,218,1422,348,492,1892,272,857,180,120,85,2501,38,98,274,11,1417
559,2493,85,1891,218,578,11,329,89,280,78,197,87,1669,857,105,348,603,581,600,686,562,120,235,745,28,680,629,679,1892,871,601,14,861,792,238,947,274,122,278,665
560,603,13,550,218,453,808,2493,680,14,641,489,24,161,278,12,807,274,348,77,640,745,393,187,497,782,585,1892,73,857,629,500,11,694,600,280,141,38,322,120,180
561,433,45269,674,129,872,71,350,671,14160,150540,10144,155,863,808,12,59436,13,114,137,640,207703,84892,22,120467,10229,585,289,44214,58,19995,9806,49026,672,12445,862,37799,10681,1726,27205,10112
562,165,196,105,19913,75656,122906,318846,22,671,19995,87,207703,13,115,9806,594,640,674,425,1892,808,393,1891,58,180,272,350,672,752,120467,155,106646,550,11,603,68718,137,12445,453,597
563,680,629,424,278,63,581,13,807,274,197,329,275,550,280,603,568,5503,238,769,14,1891,857,11,500,745,101,600,862,77,73,348,1892,8587,103,28,85,627,628,694,137
564,629,278,424,197,680,274,13,581,329,807,603,628,857,280,550,5503,568,275,238,11,63,1891,14,101,600,500,78,77,769,122,713,627,862,1892,745,103,348,73,497,85
565,374720,120467,670,205596,335984,106646,338766,64690,27205,83666,329865,273248,273481,38,141,264660,11324,283995,24,68718,157336,65754,550,389015,49026,1949,6145,314365,843,6977,152601,339403,77,210577,155,76203,598,194,228150,244786
566,629,13,680,278,274,329,14,769,550,704,807,603,221,424,275,1891,500,28,85,197,238,5503,73,568,280,77,581,137,1422,745,11,1892,489,492,600,694,857,141,862,334
567,680,329,581,10020,13,197,812,568,280,274,8587,5503,278,629,807,862,114,424,1891,628,275,63,11,550,14,769,603,857,218,771,85,1892,101,348,808,105,745,78,238,137
568,603,180,8358,121,122,13,120,98,550,272,77,1892,22,453,18,141,808,38,161,155,1891,89,2501,807,11,280,497,752,857,640,585,562,782,278,58,197,27205,218,73,87
569,4232,578,694,628,571,105,601,6114,9552,87,745,1891,329,539,805,9479,680,137,2493,14,165,807,500,13,562,162,218,941,862,235,8587,348,1892,433,89,275,115,11,334,62
570,238,289,62,28,857,947,567,387,510,37247,279,9277,424,489,275,278,826,642,629,745,348,769,78,85,1891,1892,500,274,11,426,2118,680,14,137,600,213,13,603,665,1669
571,85,1891,11,89,1892,155,17654,603,27205,680,19995,122,857,862,807,22,120,9340,238,272,87,562,54138,10681,105,629,278,550,121,36557,13475,1726,329,348,10193,24428,77,58,13,14160
572,274,278,807,680,13,568,329,197,629,5503,280,603,275,424,550,10020,581,8587,812,862,1891,11,857,14,238,63,745,1892,500,769,101,77,137,489,628,89,85,120,73,771
573,680,235,100,769,14,807,550,629,600,500,1891,275,13,857,274,603,28,238,348,329,137,278,11,115,218,745,85,2493,694,1892,89,78,197,279,1422,9366,792,87,98,510
574,530,532,531,74643,9277,15371,1116,389015,2502,153,11416,10515,10775,10144,194,81,670,2118,85,180,338766,641,8321,391713,165,272,37247,1892,28,5123,489,221,9340,54138,239,334541,82690,771,1669,196
575,13,278,424,329,581,289,857,274,238,11,105,197,826,680,568,629,578,665,862,603,871,1891,601,745,1892,5503,85,213,137,8587,14,770,114,280,489,348,807,510,218,275
576,45269,11036,350,10229,674,50014,12445,14160,64682,210577,594,114150,152532,19913,74643,37799,675,4922,58,640,27205,84892,10681,773,106646,19995,2062,4348,129,671,161,49538,155,9806,10674,12405,12,453,222935,3580
577,13,114,603,863,424,329,782,862,1891,8587,808,601,137,680,1892,278,11,280,274,857,745,550,98,22,10144,197,161,63,87,5503,14,77,10020,105,585,85,120,2501,568,121
578,550,27205,24,807,77,16869,603,73,1422,38,393,141,680,107,272,101,14,155,122,752,187,11324,598,2503,98,121,600,9693,6977,36557,4553,500,1124,2501,629,1417,68718,769,120,22
579,671,122,121,120,672,77,585,278,497,22,12,752,27205,808,272,2501,550,155,673,13,603,9806,745,424,19995,38,98,640,674,10681,857,680,1422,180,453,14160,24,58,8358,1726
580,27205,155,603,1726,24428,49026,10681,157336,14160,122,19995,674,550,36557,767,121,272,120,22,68718,11324,16869,77,12445,673,640,120467,1891,2501,118340,11,752,1422,12405,17654,76341,24,140607,9806,2503
581,13,10020,680,812,329,597,8587,808,22,278,862,1891,10191,121,161,120,12,280,550,603,114150,807,1892,105,568,9806,11,274,2501,122,674,745,114,98,585,671,640,137,272,197
582,329,568,197,13,280,581,8587,10020,862,812,5503,680,278,274,1891,807,1892,771,11,218,105,603,629,63,808,424,89,857,137,114,745,85,275,601,348,628,562,14,87,2493
583,550,769,680,73,500,1422,238,14,100,16869,598,6977,603,629,115,13223,807,275,155,600,77,11324,4982,12163,98,24,27205,857,13,120,274,278,107,272,1891,9366,745,393,694,11
584,118340,10191,22,1726,330459,140607,121,122,120,24428,19995,137106,150540,2062,271110,76341,269149,263115,10681,8681,137113,585,100402,2502,2503,54138,155,1895,49051,671,293660,272,2501,13475,14160,81188,49026,177572,1892,85
585,14,629,862,63,510,680,13,329,637,275,278,11,581,745,603,238,1891,137,807,550,274,492,1892,28,857,769,500,105,77,489,348,115,280,85,600,78,87,197,601,2493
586,629,680,274,197,5503,627,424,278,807,275,603,550,13,857,238,769,329,280,500,1891,14,63,11,1892,745,77,600,85,568,581,348,101,73,862,489,694,524,24,562,137
587,680,274,424,13,581,278,103,629,329,275,807,197,568,280,5503,238,550,857,603,14,63,687,1891,11,745,769,862,601,348,500,713,600,8587,489,1892,114,497,28,77,10020
588,947,567,213,826,289,665,239,85,62,642,387,521,770,426,625,539,223,28,1891,78,238,275,578,510,303,348,11,2493,274,629,9277,424,871,2118,103,279,235,105,857,37247
589,1892,11,863,603,1891,218,857,85,105,329,89,861,348,601,808,862,562,180,137,2501,121,10637,10386,120,165,280,745,87,13,122,1895,22,585,238,671,2493,679,78,18,9340
590,329,5503,13,280,812,197,8587,10020,274,581,568,680,278,807,862,114,424,603,1891,629,218,11,1892,628,857,771,63,101,105,808,562,14,275,85,348,89,745,137,550,120
591,274,629,238,289,275,14,278,2118,680,424,13,1892,857,603,500,769,550,1891,348,85,11,745,567,197,5503,280,120,807,329,28,679,77,62,600,63,218,694,213,510,78
592,603,280,218,329,562,197,1891,13,274,1892,5503,98,11,85,114,857,680,105,238,348,89,1669,278,941,807,424,120,14,679,771,275,745,629,550,808,78,137,568,600,769
593,629,713,10386,680,278,274,424,13,807,329,275,550,63,769,28,238,603,137,500,581,85,9479,627,601,11,10020,5503,1891,857,197,568,628,600,1892,280,745,289,792,62,2493
594,8392,10515,263115,284053,271110,129,4935,330459,269149,76341,128,284052,258480,150540,11544,299536,140607,283995,8321,100402,10191,3933,137113,17654,1091,24428,1726,10775,329865,293660,245891,118340,10681,137106,1892,335984,10144,141,177572,17431
595,1891,85,857,1892,235,238,11,329,745,1669,629,679,13,137,348,603,274,2493,792,600,601,642,275,28,578,5503,105,680,197,278,510,861,489,1368,279,871,62,9277,218,280
596,675,773,12405,674,12445,673,2062,672,58,350,767,19995,1124,1372,22,1422,9806,161,1726,1417,8681,9340,272,1895,640,9693,4982,3933,752,10681,36557,14160,5528,671,425,2503,12163,155,38,4348
597,28,103,14,600,500,275,629,78,769,269,792,238,62,679,274,334,694,550,807,289,348,37247,492,680,603,101,426,280,510,345,279,2118,85,947,857,665,9366,2493,627,745
598,4935,10515,8392,11621,16859,216,1417,194,129,38,14,128,1633,637,550,121,120,598,9479,77,2493,14836,13403,81,149,1892,275,773,11,539,103,1891,492,3933,680,12,13,603,12429,274
599,120,603,550,121,122,27205,77,155,12,278,857,745,1422,1891,585,272,10681,22,13,238,98,629,38,11,2501,640,680,180,161,14,129,1892,808,393,1726,14160,752,424,19995,9806
600,274,680,629,278,424,275,807,197,280,603,11,1891,238,550,857,14,13,1892,329,85,5503,745,568,500,769,218,600,348,103,120,122,89,562,694,28,862,63,101,679,77
601,1600,5910,387,5967,3114,147,567,10404,12761,145,11368,103,8416,426,521,37247,289,1883,2118,625,275,220,238,769,28,10161,500,11906,109,274,4203,213,303,9008,9277,62,76,99,947,857
602,274,680,628,63,807,329,13,278,8587,629,103,280,5503,275,581,197,568,424,862,550,812,603,769,14,1891,348,10020,238,101,11,77,1892,857,500,9479,114,745,73,539,694
603,122,120,22,11,1892,1891,121,105,673,89,603,808,272,2501,862,155,85,9806,767,671,180,672,19995,1895,2502,165,87,857,863,425,98,585,36557,674,1726,161,27205,137,745,58
604,10098,5528,309,36998,26371,1791,145,1786,110,99,109,108,582,11902,759,7294,2009,20123,144,10161,1913,553,11216,219,914,16,746,4203,303,843,5910,655,194,637,290,64,223,922,38251,239
605,1368,871,881,857,218,117,941,745,4232,9552,562,601,497,5503,578,603,106,2291,1669,329,235,11005,2649,274,6114,348,197,87,280,792,278,13,18,489,782,568,1891,238,861,115
606,550,24,27205,641,11324,122,393,752,603,38,16869,1422,187,155,111,1124,121,141,101,186,9693,745,2501,120,272,77,4553,36557,9806,180,500,857,77338,14,640,453,807,100,68718,2503
607,13,680,581,5503,329,628,197,568,280,274,278,8587,807,812,629,10020,862,63,114,424,603,1891,11,857,275,1892,218,348,771,745,550,14,105,137,101,601,85,562,9479,238
608,103,679,78,769,861,600,28,2440,218,348,694,62,4689,793,238,766,923,391,275,11,280,1891,603,11471,106,562,1892,426,89,745,14,792,2493,680,85,567,807,329,857,63
